order_id,order_date,ship_date,customer_id,product_id,quantity,sales,discount,profit,order_month,shipping_days,profit_margin_pct,product_name,category_y,sub_category_y,unit_cost,list_price,customer_name,segment,region_y,city
NM202403158315,2024-03-11,2024-03-18,CU0160,PR513,6,609.7,0.6,-566.48,March,7,-92.91126783664096,Meeting Table,Furniture,Tables,196.03,254.04,Quinn Fox,Home Office,South,Atlanta
NM202403992121,2024-03-27,2024-03-29,CU0204,PR508,5,917.8,0.2,326.6,March,2,35.58509479189366,InkFlow 20,Technology,Machines,118.24,229.45,Morgan Bell,Home Office,Central,Dallas
NM202403201267,2024-03-31,2024-04-06,CU0152,PR519,1,9.01,0.2,1.82,March,6,20.199778024417313,Cardstock,Office Supplies,Paper,7.19,11.26,Alex Hunt,Corporate,East,Boston
NM202403672301,2024-03-23,2024-03-27,CU0018,PR503,5,542.11,0.3,51.66,March,4,9.529431296231392,iView 11,Technology,Phones,98.09,154.89,Riley Bell,Consumer,South,Atlanta
NM202403369352,2024-03-24,2024-03-30,CU0154,PR517,4,353.76,0.0,162.32,March,6,45.884215287200355,Poly Binder,Office Supplies,Binders,47.86,88.44,Sam Lee,Consumer,South,Miami
NM202403994100,2024-03-01,2024-03-04,CU0165,PR503,1,108.42,0.3,10.33,March,3,9.527762405460246,iView 11,Technology,Phones,98.09,154.89,Jamie Ray,Corporate,West,Los Angeles
NM202403499203,2024-03-06,2024-03-08,CU0195,PR521,4,179.28,0.1,27.36,March,2,15.261044176706825,Storage Box,Office Supplies,Storage,37.98,49.8,Riley Bell,Corporate,South,Miami
NM202403579087,2024-03-11,2024-03-16,CU0155,PR512,7,4878.65,0.0,1325.73,March,5,27.17411579022886,Standing Desk,Furniture,Tables,507.56,696.95,Sam Wood,Consumer,South,Atlanta
NM202403334446,2024-03-05,2024-03-06,CU0204,PR502,8,1522.56,0.4,223.04,March,1,14.649012189995798,Pixel Mini,Technology,Phones,162.44,317.2,Morgan Bell,Home Office,Central,Dallas
NM202403340401,2024-03-24,2024-03-26,CU0021,PR514,3,715.42,0.1,235.33,March,2,32.89396438455733,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Riley Wood,Home Office,South,Miami
NM202403802692,2024-03-30,2024-04-05,CU0116,PR520,6,35.64,0.4,4.38,March,6,12.289562289562289,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jamie Wood,Home Office,East,Boston
NM202403298562,2024-03-27,2024-03-31,CU0131,PR523,1,35.72,0.3,-2.93,March,4,-8.202687569988802,Marker Set,Office Supplies,Art,38.65,51.03,Riley Lee,Consumer,Central,Chicago
NM202403122215,2024-03-13,2024-03-18,CU0214,PR501,7,6552.38,0.1,1558.51,March,5,23.785403166483018,Galaxy S,Technology,Phones,713.41,1040.06,Quinn Dean,Home Office,Central,Chicago
NM202403334784,2024-03-30,2024-04-02,CU0130,PR508,1,229.45,0.0,111.21,March,3,48.46807583351493,InkFlow 20,Technology,Machines,118.24,229.45,Jordan Fox,Home Office,Central,Chicago
NM202403928217,2024-03-12,2024-03-13,CU0115,PR507,6,230.53,0.1,0.0,March,1,0.0,LaserJet 100,Technology,Machines,19.85,42.69,Taylor Cruz,Consumer,East,Boston
NM202403885117,2024-03-17,2024-03-17,CU0190,PR521,6,298.8,0.0,70.92,March,0,23.734939759036145,Storage Box,Office Supplies,Storage,37.98,49.8,Quinn Lee,Consumer,East,New York
NM202403242401,2024-03-30,2024-04-04,CU0075,PR509,5,2981.12,0.0,1300.07,March,5,43.61011968656076,Shredder S,Technology,Machines,336.21,662.47,Casey Dean,Consumer,West,Seattle
NM202403365501,2024-03-10,2024-03-14,CU0093,PR508,8,1560.26,0.15,614.34,March,4,39.37420686295874,InkFlow 20,Technology,Machines,118.24,229.45,Taylor Bell,Consumer,East,New York
NM202403488197,2024-03-10,2024-03-10,CU0188,PR508,2,458.9,0.0,222.42,March,0,48.46807583351493,InkFlow 20,Technology,Machines,118.24,229.45,Quinn Lee,Home Office,South,Miami
NM202403868028,2024-03-06,2024-03-08,CU0184,PR507,1,17.08,0.6,-2.77,March,2,-16.21779859484778,LaserJet 100,Technology,Machines,19.85,42.69,Jamie Lee,Consumer,East,New York
NM202403126222,2024-03-03,2024-03-08,CU0125,PR513,4,1016.16,0.0,232.04,March,5,22.8349866162809,Meeting Table,Furniture,Tables,196.03,254.04,Jamie Ray,Consumer,East,Boston
NM202403239947,2024-03-26,2024-03-28,CU0098,PR510,7,1188.94,0.3,21.27,March,2,1.788988510774303,Task Chair,Furniture,Chairs,166.81,242.64,Sam Cruz,Home Office,Central,Dallas
NM202403889557,2024-03-15,2024-03-18,CU0104,PR521,5,99.6,0.6,-90.3,March,3,-90.66265060240964,Storage Box,Office Supplies,Storage,37.98,49.8,Riley Wood,Home Office,East,New York
NM202403213164,2024-03-19,2024-03-25,CU0152,PR503,8,867.38,0.3,82.66,March,6,9.52984850930388,iView 11,Technology,Phones,98.09,154.89,Alex Hunt,Corporate,East,Boston
NM202403533037,2024-03-15,2024-03-20,CU0030,PR523,7,142.88,0.6,-127.67,March,5,-89.3547032474804,Marker Set,Office Supplies,Art,38.65,51.03,Sam Lee,Corporate,West,Los Angeles
NM202403326420,2024-03-23,2024-03-23,CU0016,PR502,7,2220.4,0.0,1083.32,March,0,48.78940731399747,Pixel Mini,Technology,Phones,162.44,317.2,Jordan Roy,Home Office,East,Boston
NM202403649887,2024-03-28,2024-03-31,CU0056,PR502,2,634.4,0.0,0.0,March,3,0.0,Pixel Mini,Technology,Phones,162.44,317.2,Jordan Wood,Corporate,East,New York
NM202403897222,2024-03-20,2024-03-26,CU0036,PR505,4,660.42,0.15,210.34,March,6,31.849429151146243,BT Mouse,Technology,Accessories,112.52,194.24,Casey Fox,Corporate,Central,Chicago
NM202403343535,2024-03-18,2024-03-18,CU0151,PR521,5,224.1,0.1,34.2,March,0,15.261044176706829,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Dean,Home Office,Central,Chicago
NM202403866617,2024-03-02,2024-03-04,CU0062,PR501,5,3120.18,0.4,-446.87,March,2,-14.321930145055733,Galaxy S,Technology,Phones,713.41,1040.06,Morgan Dean,Consumer,Central,Dallas
NM202403992295,2024-03-01,2024-03-07,CU0177,PR506,7,2745.96,0.4,448.0,March,6,16.314877128581625,Keyboard X,Technology,Accessories,328.28,653.8,Taylor Lee,Corporate,West,Los Angeles
NM202403115333,2024-03-11,2024-03-11,CU0006,PR508,6,1170.19,0.15,460.75,March,0,39.37394782043941,InkFlow 20,Technology,Machines,118.24,229.45,Alex Dean,Consumer,South,Atlanta
NM202403694996,2024-03-14,2024-03-17,CU0141,PR516,6,40.49,0.3,11.21,March,3,27.685848357619165,Ring Binder,Office Supplies,Binders,4.88,9.64,Jamie Fox,Corporate,South,Atlanta
NM202403246633,2024-03-06,2024-03-07,CU0154,PR506,4,2222.92,0.15,909.8,March,1,40.92814856135173,Keyboard X,Technology,Accessories,328.28,653.8,Sam Lee,Consumer,South,Miami
NM202403513814,2024-03-30,2024-04-01,CU0149,PR511,7,831.67,0.0,392.98,March,2,47.251914821984684,Mesh Chair,Furniture,Chairs,62.67,118.81,Morgan Cruz,Corporate,West,Los Angeles
NM202403181178,2024-03-19,2024-03-26,CU0069,PR524,7,591.57,0.0,129.99,March,7,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Alex Shah,Consumer,East,New York
NM202403290109,2024-03-23,2024-03-29,CU0079,PR502,6,1332.24,0.3,357.6,March,6,26.842010448567827,Pixel Mini,Technology,Phones,162.44,317.2,Morgan Bell,Consumer,Central,Chicago
NM202403733613,2024-03-24,2024-03-28,CU0026,PR519,2,19.14,0.15,4.76,March,4,24.869383490073144,Cardstock,Office Supplies,Paper,7.19,11.26,Casey Roy,Consumer,South,Atlanta
NM202403451974,2024-03-23,2024-03-26,CU0077,PR524,8,676.08,0.0,148.56,March,3,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Alex Lee,Corporate,South,Atlanta
NM202403980995,2024-03-09,2024-03-16,CU0025,PR506,3,1961.4,0.0,976.56,March,7,49.788926277148974,Keyboard X,Technology,Accessories,328.28,653.8,Jordan Fox,Consumer,West,Seattle
NM202403332090,2024-03-04,2024-03-07,CU0024,PR504,6,4367.52,0.0,1807.98,March,3,41.39603253104737,USB Hub,Technology,Accessories,426.59,727.92,Quinn Roy,Corporate,East,New York
NM202404445334,2024-04-01,2024-04-08,CU0143,PR524,8,676.08,0.0,148.56,April,7,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Riley Ray,Corporate,South,Atlanta
NM202404601871,2024-04-03,2024-04-09,CU0065,PR512,3,2090.85,0.0,568.17,April,6,27.174115790228853,Standing Desk,Furniture,Tables,507.56,696.95,Quinn Dean,Corporate,South,Atlanta
NM202404919702,2024-04-27,2024-04-28,CU0135,PR502,8,2030.08,0.2,730.56,April,1,35.986759142496844,Pixel Mini,Technology,Phones,162.44,317.2,Quinn Lee,Consumer,East,New York
NM202404762645,2024-04-26,2024-04-29,CU0068,PR517,7,526.22,0.15,191.2,April,3,36.334612899547714,Poly Binder,Office Supplies,Binders,47.86,88.44,Jamie Ray,Consumer,West,Seattle
NM202404814503,2024-04-04,2024-04-04,CU0004,PR517,3,238.79,0.1,95.21,April,0,39.87185393023158,Poly Binder,Office Supplies,Binders,47.86,88.44,Jamie Roy,Consumer,South,Atlanta
NM202404335048,2024-04-16,2024-04-19,CU0149,PR506,1,653.8,0.0,325.52,April,3,49.788926277148974,Keyboard X,Technology,Accessories,328.28,653.8,Morgan Cruz,Corporate,West,Los Angeles
NM202404455220,2024-04-21,2024-04-24,CU0145,PR514,4,1059.88,0.0,419.76,April,3,39.60448352643695,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jamie Hunt,Corporate,South,Atlanta
NM202404240500,2024-04-25,2024-05-02,CU0192,PR503,8,867.38,0.3,82.66,April,7,9.52984850930388,iView 11,Technology,Phones,98.09,154.89,Jamie Fox,Home Office,Central,Dallas
NM202404630978,2024-04-26,2024-05-02,CU0010,PR513,4,812.93,0.2,28.81,April,6,3.5439705755723123,Meeting Table,Furniture,Tables,196.03,254.04,Jordan Shah,Consumer,East,New York
NM202404296803,2024-04-20,2024-04-25,CU0174,PR520,8,79.2,0.0,37.52,April,5,47.37373737373737,Sticky Notes,Office Supplies,Paper,5.21,9.9,Sam Lee,Corporate,East,New York
NM202404632030,2024-04-24,2024-05-01,CU0050,PR508,4,917.8,0.0,444.84,April,7,48.46807583351493,InkFlow 20,Technology,Machines,118.24,229.45,Morgan Ray,Corporate,West,Los Angeles
NM202404943825,2024-04-16,2024-04-18,CU0220,PR520,8,55.44,0.3,13.76,April,2,24.81962481962482,Sticky Notes,Office Supplies,Paper,5.21,9.9,Drew Dean,Consumer,Central,Dallas
NM202404267127,2024-04-05,2024-04-07,CU0216,PR509,1,662.47,0.0,326.26,April,2,49.24902259724968,Shredder S,Technology,Machines,336.21,662.47,Alex Shah,Corporate,South,Miami
NM202404335261,2024-04-13,2024-04-16,CU0043,PR505,8,1553.92,0.0,653.76,April,3,42.07166392092257,BT Mouse,Technology,Accessories,112.52,194.24,Drew Ray,Corporate,South,Miami
NM202404589068,2024-04-10,2024-04-10,CU0189,PR507,6,256.14,0.0,137.04,April,0,53.50199109861794,LaserJet 100,Technology,Machines,19.85,42.69,Sam Fox,Corporate,East,New York
NM202404681876,2024-04-22,2024-04-29,CU0124,PR524,2,67.61,0.6,-64.27,April,7,-95.05990238130454,Sketch Pad,Office Supplies,Art,65.94,84.51,Alex Bell,Consumer,East,New York
NM202404810673,2024-04-19,2024-04-24,CU0216,PR518,8,541.2,0.0,269.2,April,5,49.741315594974125,Copy Paper,Office Supplies,Paper,34.0,67.65,Alex Shah,Corporate,South,Miami
NM202404575691,2024-04-15,2024-04-20,CU0170,PR518,3,202.95,0.0,100.95,April,5,49.74131559497413,Copy Paper,Office Supplies,Paper,34.0,67.65,Drew Ray,Home Office,South,Atlanta
NM202404532478,2024-04-07,2024-04-10,CU0145,PR513,6,1524.24,0.0,348.06,April,3,22.8349866162809,Meeting Table,Furniture,Tables,196.03,254.04,Jamie Hunt,Corporate,South,Atlanta
NM202404354839,2024-04-04,2024-04-06,CU0180,PR506,3,1765.26,0.1,780.42,April,2,44.209918085721085,Keyboard X,Technology,Accessories,328.28,653.8,Jamie Bell,Home Office,Central,Chicago
NM202404720936,2024-04-19,2024-04-23,CU0150,PR508,5,1147.25,0.0,556.05,April,4,48.46807583351492,InkFlow 20,Technology,Machines,118.24,229.45,Riley Fox,Consumer,South,Miami
NM202404932352,2024-04-24,2024-04-25,CU0066,PR511,6,605.93,0.15,229.91,April,1,37.94332678692258,Mesh Chair,Furniture,Chairs,62.67,118.81,Morgan Cruz,Home Office,West,Seattle
NM202404255326,2024-04-02,2024-04-06,CU0239,PR505,5,776.96,0.2,0.0,April,4,0.0,BT Mouse,Technology,Accessories,112.52,194.24,Morgan Roy,Corporate,South,Atlanta
NM202404425020,2024-04-19,2024-04-19,CU0134,PR512,3,2090.85,0.0,568.17,April,0,27.174115790228853,Standing Desk,Furniture,Tables,507.56,696.95,Morgan Fox,Home Office,Central,Chicago
NM202404891511,2024-04-05,2024-04-10,CU0083,PR516,5,48.2,0.0,23.8,April,5,49.377593360995846,Ring Binder,Office Supplies,Binders,4.88,9.64,Taylor Wood,Consumer,Central,Chicago
NM202404328308,2024-04-23,2024-04-27,CU0238,PR511,4,427.72,0.1,177.04,April,4,41.391564574955574,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Cruz,Consumer,Central,Dallas
NM202404682173,2024-04-23,2024-04-29,CU0233,PR515,3,1373.54,0.2,423.2,April,6,30.810897389227836,Corner Case,Furniture,Bookcases,316.78,572.31,Alex Hunt,Consumer,East,Boston
NM202404588170,2024-04-21,2024-04-27,CU0050,PR519,8,81.07,0.1,23.55,April,6,29.048970025903543,Cardstock,Office Supplies,Paper,7.19,11.26,Morgan Ray,Corporate,West,Los Angeles
NM202404257156,2024-04-14,2024-04-16,CU0199,PR520,3,26.73,0.1,11.1,April,2,41.52637485970819,Sticky Notes,Office Supplies,Paper,5.21,9.9,Riley Shah,Home Office,Central,Dallas
NM202404884335,2024-04-14,2024-04-16,CU0186,PR517,4,212.26,0.4,20.82,April,2,9.808725148402903,Poly Binder,Office Supplies,Binders,47.86,88.44,Taylor Dean,Consumer,East,New York
NM202404773343,2024-04-30,2024-05-03,CU0135,PR514,5,1324.85,0.0,524.7,April,3,39.604483526436965,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Quinn Lee,Consumer,East,New York
NM202404350099,2024-04-27,2024-05-04,CU0191,PR504,3,2183.76,0.0,903.99,April,7,41.39603253104737,USB Hub,Technology,Accessories,426.59,727.92,Jordan Dean,Corporate,West,Los Angeles
NM202404493091,2024-04-02,2024-04-09,CU0068,PR521,7,348.6,0.0,82.74,April,7,23.73493975903614,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Ray,Consumer,West,Seattle
NM202404241955,2024-04-04,2024-04-11,CU0191,PR504,5,2911.68,0.2,778.73,April,7,26.74504066380921,USB Hub,Technology,Accessories,426.59,727.92,Jordan Dean,Corporate,West,Los Angeles
NM202404118243,2024-04-28,2024-05-05,CU0037,PR518,4,243.54,0.1,107.54,April,7,44.15701732774904,Copy Paper,Office Supplies,Paper,34.0,67.65,Jordan Bell,Corporate,West,Seattle
NM202404226421,2024-04-18,2024-04-22,CU0159,PR510,8,1941.12,0.0,606.64,April,4,31.252060666007253,Task Chair,Furniture,Chairs,166.81,242.64,Morgan Fox,Home Office,Central,Chicago
NM202404700328,2024-04-02,2024-04-08,CU0048,PR523,5,216.88,0.15,23.63,April,6,10.895426042050904,Marker Set,Office Supplies,Art,38.65,51.03,Alex Dean,Corporate,West,Los Angeles
NM202404309423,2024-04-11,2024-04-12,CU0231,PR506,7,4576.6,0.0,2278.64,April,1,49.788926277148974,Keyboard X,Technology,Accessories,328.28,653.8,Riley Hunt,Consumer,West,Los Angeles
NM202404960995,2024-04-05,2024-04-05,CU0234,PR515,5,2861.55,0.0,1277.65,April,0,44.64887910398211,Corner Case,Furniture,Bookcases,316.78,572.31,Jamie Ray,Consumer,West,Los Angeles
NM202404288559,2024-04-30,2024-05-01,CU0191,PR516,2,19.28,0.0,9.52,April,1,49.377593360995846,Ring Binder,Office Supplies,Binders,4.88,9.64,Jordan Dean,Corporate,West,Los Angeles
NM202404453961,2024-04-20,2024-04-21,CU0178,PR519,2,22.52,0.0,8.14,April,1,36.145648312611016,Cardstock,Office Supplies,Paper,7.19,11.26,Drew Lee,Consumer,West,Los Angeles
NM202404973180,2024-04-21,2024-04-28,CU0240,PR520,8,71.28,0.1,29.6,April,7,41.52637485970819,Sticky Notes,Office Supplies,Paper,5.21,9.9,Sam Cruz,Home Office,East,New York
NM202404279422,2024-04-18,2024-04-24,CU0043,PR523,7,357.21,0.0,86.66,April,6,24.260239075053892,Marker Set,Office Supplies,Art,38.65,51.03,Drew Ray,Corporate,South,Miami
NM202404291282,2024-04-20,2024-04-24,CU0052,PR505,4,776.96,0.0,326.88,April,4,42.07166392092257,BT Mouse,Technology,Accessories,112.52,194.24,Sam Hunt,Home Office,East,Boston
NM202404653304,2024-04-21,2024-04-23,CU0099,PR510,7,1698.48,0.0,530.81,April,2,31.252060666007246,Task Chair,Furniture,Chairs,166.81,242.64,Drew Dean,Consumer,East,Boston
NM202404524025,2024-04-04,2024-04-06,CU0159,PR508,3,688.35,0.0,333.63,April,2,48.46807583351492,InkFlow 20,Technology,Machines,118.24,229.45,Morgan Fox,Home Office,Central,Chicago
NM202404345656,2024-04-28,2024-04-30,CU0031,PR510,2,291.17,0.4,-42.45,April,2,-14.579111859051414,Task Chair,Furniture,Chairs,166.81,242.64,Jordan Dean,Consumer,South,Atlanta
NM202404317759,2024-04-19,2024-04-25,CU0091,PR509,6,3974.82,0.0,1957.56,April,6,49.24902259724968,Shredder S,Technology,Machines,336.21,662.47,Alex Ray,Home Office,West,Seattle
NM202404918313,2024-04-14,2024-04-17,CU0224,PR506,6,2745.96,0.3,776.28,April,3,28.269894681641393,Keyboard X,Technology,Accessories,328.28,653.8,Jordan Fox,Consumer,East,New York
NM202404139438,2024-04-18,2024-04-20,CU0102,PR517,5,309.54,0.3,70.24,April,2,22.691736124571943,Poly Binder,Office Supplies,Binders,47.86,88.44,Riley Dean,Consumer,West,Los Angeles
NM202404659743,2024-04-05,2024-04-08,CU0196,PR510,7,1443.71,0.15,276.04,April,3,19.120183416337078,Task Chair,Furniture,Chairs,166.81,242.64,Jamie Lee,Consumer,East,Boston
NM202404693335,2024-04-19,2024-04-24,CU0009,PR507,7,209.18,0.3,70.23,April,5,33.57395544507123,LaserJet 100,Technology,Machines,19.85,42.69,Casey Cruz,Corporate,West,Los Angeles
NM202404798953,2024-04-19,2024-04-21,CU0170,PR523,4,204.12,0.0,49.52,April,2,24.260239075053892,Marker Set,Office Supplies,Art,38.65,51.03,Drew Ray,Home Office,South,Atlanta
NM202404958578,2024-04-29,2024-05-03,CU0126,PR518,1,67.65,0.0,33.65,April,4,49.741315594974125,Copy Paper,Office Supplies,Paper,34.0,67.65,Quinn Cruz,Consumer,South,Atlanta
NM202404801144,2024-04-18,2024-04-22,CU0076,PR510,4,873.5,0.1,206.26,April,4,23.613050944476242,Task Chair,Furniture,Chairs,166.81,242.64,Jordan Lee,Corporate,Central,Dallas
NM202404345896,2024-04-20,2024-04-24,CU0180,PR508,5,975.16,0.15,383.96,April,4,39.37405143771279,InkFlow 20,Technology,Machines,118.24,229.45,Jamie Bell,Home Office,Central,Chicago
NM202404487455,2024-04-18,2024-04-21,CU0036,PR517,6,477.58,0.1,190.42,April,3,39.87185393023158,Poly Binder,Office Supplies,Binders,47.86,88.44,Casey Fox,Corporate,Central,Chicago
NM202404988700,2024-04-02,2024-04-03,CU0225,PR515,4,1945.85,0.15,678.73,April,1,34.88090037772696,Corner Case,Furniture,Bookcases,316.78,572.31,Sam Dean,Consumer,West,Los Angeles
NM202404222483,2024-04-25,2024-05-02,CU0130,PR512,4,2787.8,0.0,757.56,April,7,27.174115790228853,Standing Desk,Furniture,Tables,507.56,696.95,Jordan Fox,Home Office,Central,Chicago
NM202404672719,2024-04-15,2024-04-17,CU0014,PR518,7,473.55,0.0,235.55,April,2,49.74131559497413,Copy Paper,Office Supplies,Paper,34.0,67.65,Alex Lee,Corporate,South,Atlanta
NM202404114610,2024-04-21,2024-04-25,CU0053,PR512,5,2090.85,0.4,-446.95,April,4,-21.37647368295191,Standing Desk,Furniture,Tables,507.56,696.95,Alex Lee,Corporate,East,New York
NM202404331955,2024-04-08,2024-04-10,CU0101,PR504,8,3494.02,0.4,81.3,April,2,2.3268327027320965,USB Hub,Technology,Accessories,426.59,727.92,Taylor Wood,Corporate,South,Miami
NM202404496721,2024-04-05,2024-04-07,CU0152,PR521,4,169.32,0.0,17.4,April,2,10.276399716513112,Storage Box,Office Supplies,Storage,37.98,49.8,Alex Hunt,Corporate,East,Boston
NM202404393721,2024-04-19,2024-04-19,CU0145,PR512,7,4146.85,0.0,593.93,April,0,14.322437512810925,Standing Desk,Furniture,Tables,507.56,696.95,Jamie Hunt,Corporate,South,Atlanta
NM202404598536,2024-04-16,2024-04-17,CU0130,PR510,7,1698.48,0.0,530.81,April,1,31.252060666007246,Task Chair,Furniture,Chairs,166.81,242.64,Jordan Fox,Home Office,Central,Chicago
NM202404521794,2024-04-03,2024-04-07,CU0201,PR511,8,950.48,0.0,449.12,April,4,47.251914821984684,Mesh Chair,Furniture,Chairs,62.67,118.81,Quinn Lee,Consumer,South,Miami
NM202404363861,2024-04-02,2024-04-05,CU0206,PR503,2,309.78,0.0,113.6,April,3,36.671186002969854,iView 11,Technology,Phones,98.09,154.89,Morgan Shah,Consumer,East,New York
NM202404279573,2024-04-20,2024-04-24,CU0110,PR515,1,572.31,0.0,255.53,April,4,44.64887910398211,Corner Case,Furniture,Bookcases,316.78,572.31,Jordan Wood,Consumer,West,Seattle
NM202404267700,2024-04-16,2024-04-18,CU0176,PR519,7,70.94,0.1,20.61,April,2,29.05272060896532,Cardstock,Office Supplies,Paper,7.19,11.26,Taylor Roy,Consumer,East,New York
NM202404143232,2024-04-25,2024-05-01,CU0207,PR511,1,95.05,0.2,32.38,April,6,34.06628090478696,Mesh Chair,Furniture,Chairs,62.67,118.81,Jordan Ray,Corporate,Central,Dallas
NM202404499540,2024-04-26,2024-04-28,CU0179,PR513,1,177.83,0.3,-18.2,April,2,-10.234493617499858,Meeting Table,Furniture,Tables,196.03,254.04,Drew Bell,Home Office,South,Atlanta
NM202404681556,2024-04-05,2024-04-11,CU0019,PR507,5,213.45,0.0,114.2,April,6,53.50199109861795,LaserJet 100,Technology,Machines,19.85,42.69,Morgan Cruz,Corporate,East,Boston
NM202404929902,2024-04-16,2024-04-20,CU0134,PR524,2,169.02,0.0,37.14,April,4,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Morgan Fox,Home Office,Central,Chicago
NM202404167424,2024-04-24,2024-04-30,CU0214,PR511,1,100.99,0.15,38.32,April,6,37.94435092583424,Mesh Chair,Furniture,Chairs,62.67,118.81,Quinn Dean,Home Office,Central,Chicago
NM202404189804,2024-04-17,2024-04-23,CU0207,PR503,8,1239.12,0.0,454.4,April,6,36.671186002969854,iView 11,Technology,Phones,98.09,154.89,Jordan Ray,Corporate,Central,Dallas
NM202404645927,2024-04-25,2024-04-30,CU0110,PR507,2,76.84,0.1,37.14,April,5,48.33420093701197,LaserJet 100,Technology,Machines,19.85,42.69,Jordan Wood,Consumer,West,Seattle
NM202404242607,2024-04-19,2024-04-24,CU0013,PR501,4,3328.19,0.2,474.55,April,5,14.258500866837531,Galaxy S,Technology,Phones,713.41,1040.06,Jamie Cruz,Consumer,Central,Dallas
NM202404767591,2024-04-20,2024-04-27,CU0142,PR503,3,418.2,0.1,123.93,April,7,29.63414634146342,iView 11,Technology,Phones,98.09,154.89,Quinn Dean,Consumer,Central,Chicago
NM202404550671,2024-04-22,2024-04-26,CU0119,PR506,7,4576.6,0.0,2278.64,April,4,49.788926277148974,Keyboard X,Technology,Accessories,328.28,653.8,Sam Fox,Consumer,West,Seattle
NM202404745267,2024-04-26,2024-05-03,CU0240,PR504,7,4076.35,0.2,1090.22,April,7,26.74500472236192,USB Hub,Technology,Accessories,426.59,727.92,Sam Cruz,Home Office,East,New York
NM202404218454,2024-04-24,2024-04-27,CU0185,PR518,7,284.13,0.4,46.13,April,3,16.235525991623554,Copy Paper,Office Supplies,Paper,34.0,67.65,Sam Shah,Consumer,East,New York
NM202404148333,2024-04-22,2024-04-25,CU0147,PR523,7,357.21,0.0,86.66,April,3,24.260239075053892,Marker Set,Office Supplies,Art,38.65,51.03,Quinn Wood,Corporate,West,Seattle
NM202404496391,2024-04-26,2024-05-02,CU0009,PR503,5,658.28,0.15,167.83,April,6,25.495229993315917,iView 11,Technology,Phones,98.09,154.89,Casey Cruz,Corporate,West,Los Angeles
NM202404359269,2024-04-24,2024-04-24,CU0156,PR519,3,33.78,0.0,12.21,April,0,36.14564831261101,Cardstock,Office Supplies,Paper,7.19,11.26,Jordan Lee,Home Office,East,New York
NM202404847466,2024-04-20,2024-04-20,CU0185,PR510,3,727.92,0.0,227.49,April,0,31.25206066600726,Task Chair,Furniture,Chairs,166.81,242.64,Sam Shah,Consumer,East,New York
NM202404544134,2024-04-17,2024-04-18,CU0175,PR510,1,206.24,0.15,39.43,April,1,19.118502715283164,Task Chair,Furniture,Chairs,166.81,242.64,Riley Fox,Consumer,Central,Dallas
NM202404160197,2024-04-27,2024-04-28,CU0172,PR522,4,166.76,0.0,78.68,April,1,47.18157831614297,File Cabinet,Office Supplies,Storage,22.02,41.69,Casey Lee,Home Office,Central,Chicago
NM202404437279,2024-04-04,2024-04-06,CU0073,PR521,6,298.8,0.0,70.92,April,2,23.734939759036145,Storage Box,Office Supplies,Storage,37.98,49.8,Jordan Wood,Home Office,West,Los Angeles
NM202404899323,2024-04-22,2024-04-29,CU0160,PR507,6,256.14,0.0,137.04,April,7,53.50199109861794,LaserJet 100,Technology,Machines,19.85,42.69,Quinn Fox,Home Office,South,Atlanta
NM202404788267,2024-04-27,2024-04-30,CU0110,PR521,1,49.8,0.0,11.82,April,3,23.73493975903615,Storage Box,Office Supplies,Storage,37.98,49.8,Jordan Wood,Consumer,West,Seattle
NM202404551473,2024-04-16,2024-04-19,CU0227,PR521,3,89.64,0.4,-24.3,April,3,-27.10843373493976,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Cruz,Corporate,West,Los Angeles
NM202404508195,2024-04-17,2024-04-22,CU0214,PR501,5,4680.27,0.1,1113.22,April,5,23.785379903296175,Galaxy S,Technology,Phones,713.41,1040.06,Quinn Dean,Home Office,Central,Chicago
NM202404142901,2024-04-23,2024-04-23,CU0222,PR512,7,2927.19,0.4,-625.73,April,0,-21.37647368295191,Standing Desk,Furniture,Tables,507.56,696.95,Drew Wood,Consumer,West,Los Angeles
NM202404851687,2024-04-08,2024-04-10,CU0076,PR501,1,832.05,0.2,118.64,April,2,14.258758488071631,Galaxy S,Technology,Phones,713.41,1040.06,Jordan Lee,Corporate,Central,Dallas
NM202404579949,2024-04-27,2024-05-04,CU0091,PR501,5,5200.3,0.0,1633.25,April,7,31.40684191296656,Galaxy S,Technology,Phones,713.41,1040.06,Alex Ray,Home Office,West,Seattle
NM202404354245,2024-04-21,2024-04-21,CU0039,PR524,1,84.51,0.0,18.57,April,0,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Quinn Roy,Consumer,East,Boston
